,0
1308,466266.8910000001
1309,466729.01500000013
1310,465537.1920000001
1311,461493.15000000014
1312,468026.9980000001
1313,464209.8760000001
1314,456910.0760000001
1315,463710.49000000005
1316,466876.98400000005
1317,470073.30800000014
1318,469123.6350000002
1319,477381.094
1320,491008.11300000007
1321,491939.8150000001
1322,484155.2250000001
1323,479154.3680000001
1324,477156.8810000001
1325,467385.72900000017
1326,455520.5760000001
1327,437592.01300000015
1328,440658.038
1329,453902.99400000006
1330,446630.655
1331,459752.3000000002
1332,432329.4590000001
1333,452645.0460000001
1334,440857.16900000005
1335,438707.8740000001
1336,426049.2770000001
1337,436734.6010000001
1338,439304.44200000016
1339,439357.4110000001
1340,454322.1840000001
1341,452934.1810000001
1342,461619.6620000001
1343,464784.09500000003
1344,462397.44900000014
1345,461357.43400000007
1346,450647.7330000002
1347,448220.20600000006
1348,460794.7100000001
1349,460193.6410000001
1350,472616.25200000015
1351,488173.17700000014
1352,486592.3420000001
1353,497991.09100000013
1354,495560.93600000016
1355,492495.433
1356,502418.0960000001
1357,507544.088
1358,507980.0860000001
1359,508118.329
1360,510111.5310000001
1361,501217.89200000017
1362,505531.21400000004
1363,501306.87700000004
1364,495456.39300000016
1365,505592.59500000003
1366,500628.32200000004
1367,506238.91300000006
1368,506301.34100000013
1369,514470.3650000001
1370,522548.7720000002
1371,524920.29
1372,522791.5500000001
1373,525583.1440000001
1374,528412.6680000001
1375,526646.1060000001
1376,535206.2870000001
1377,534689.937
1378,543457.9110000001
1379,546823.0750000001
1380,540118.3360000002
1381,543442.3620000001
1382,556441.3260000001
1383,565187.2820000002
1384,569728.234
1385,580256.6090000003
1386,583968.4440000001
1387,578655.978
1388,583581.3790000001
1389,586686.1260000002
1390,591894.9250000002
1391,584608.594
1392,603651.1030000001
1393,606024.7790000002
1394,595260.7080000001
1395,592685.5020000001
1396,589981.452
1397,595209.498
1398,603737.2210000001
1399,615375.3640000002
1400,620608.429
1401,619196.7000000001
1402,610876.962
1403,610954.2680000002
1404,606460.9420000002
1405,595085.7190000002
1406,602154.55
1407,604413.3120000003
1408,596818.9760000003
1409,606058.2700000001
1410,612858.3770000002
1411,618783.3310000004
1412,607929.6310000002
1413,604374.6350000001
1414,594828.226
1415,603242.582
1416,612986.9010000002
1417,611201.1110000001
1418,612253.0340000002
1419,616140.803
1420,614285.9180000002
1421,620404.329
1422,629777.4450000002
1423,654711.7260000003
1424,661290.0600000002
1425,656616.2030000001
1426,668304.8130000003
1427,675804.1040000002
1428,676799.5940000002
1429,682086.0870000002
1430,672708.7620000003
1431,664880.1720000003
1432,657529.8130000002
1433,649240.6680000003
1434,665362.8850000002
1435,666947.7830000002
1436,651184.9960000002
1437,656048.1860000001
1438,655383.2900000002
1439,660442.075
1440,669423.6660000002
1441,682720.6030000002
1442,689966.7540000002
1443,697965.2450000001
1444,698444.9950000002
1445,711157.3010000003
1446,701170.2379999999
1447,682730.5780000001
1448,667970.0060000003
1449,694283.2110000002
1450,689783.7760000003
1451,695717.0810000001
1452,659338.2380000001
1453,656543.6420000002
1454,670547.4770000004
1455,678264.9660000002
1456,668113.0840000004
1457,676642.1910000002
1458,659244.1070000003
1459,672469.5280000003
1460,696247.8020000003
1461,699544.6230000001
1462,712210.9370000003
1463,697587.5850000002
1464,710146.2220000002
1465,732108.8049999999
1466,736628.6340000002
1467,788072.5040000002
1468,786146.6210000002
1469,782199.9790000003
1470,781895.9050000001
1471,790193.0320000005
1472,805149.8999999999
1473,818946.4280000003
1474,821991.87
1475,835601.4240000002
1476,825891.5210000001
1477,822004.1240000004
1478,847982.585
1479,860503.322
1480,883243.813
1481,909370.6280000001
1482,898830.8420000003
1483,916372.3180000001
1484,897902.2619999999
1485,885527.0339999999
1486,883212.8470000001
1487,904573.0590000002
1488,923280.9360000002
1489,925979.223
1490,914307.5610000001
1491,905475.8760000002
1492,906110.6190000001
1493,909578.0270000001
1494,919603.446
1495,899832.6280000003
1496,888327.1010000001
1497,882068.1530000003
1498,880676.0460000002
1499,878044.9720000002
1500,890253.3730000001
1501,907562.7420000002
1502,918562.2250000002
1503,925069.8550000001
1504,906088.076
1505,895722.897
1506,884820.9720000002
1507,875037.5150000001
1508,891615.3619999998
1509,903494.2280000004
1510,900707.6460000003
1511,939442.1280000001
1512,957076.1860000002
1513,964335.0750000003
1514,967668.43
1515,971073.104
1516,1005610.1910000003
1517,992440.0960000003
1518,966446.1190000003
1519,990437.664
1520,961268.7730000002
1521,950081.8740000003
1522,971085.0830000003
1523,961335.6490000002
1524,994594.5850000002
1525,1010321.4190000002
1526,1009758.1650000002
1527,984687.9949999998
1528,966035.4560000001
1529,948886.0480000001
1530,926335.0550000002
1531,908056.8280000003
1532,894323.6660000001
1533,907313.7430000001
1534,902267.0950000002
1535,890353.7940000003
1536,873058.7520000002
1537,879704.4730000001
1538,899644.2320000003
1539,922201.3600000001
1540,922129.7060000001
1541,918337.092
1542,924077.9199999999
1543,947671.9530000001
1544,950919.2180000001
1545,957452.5770000002
1546,944337.0430000002
1547,964732.12
1548,974888.1330000001
1549,978925.2200000002
1550,983636.22
1551,953946.935
1552,958760.512
1553,948877.5079999999
1554,1002685.324
1555,1018895.6880000001
1556,1025220.6550000003
1557,1049624.81
1558,1047480.3290000001
1559,1053965.0540000005
1560,1051695.028
1561,1029282.6130000001
1562,1025438.331
1563,1025159.7900000003
1564,1022124.082
1565,1054972.669
1566,1029140.9000000003
1567,1053306.059
1568,1033640.053
1569,1054843.3200000003
1570,1049509.0920000002
1571,1054037.8310000002
1572,1057537.0610000002
1573,1061291.2440000002
1574,1044037.7409999999
1575,1035734.563
1576,1023254.2740000001
1577,1048195.6750000003
1578,1051285.9580000003
1579,1062953.9500000002
1580,1086910.685
1581,1105928.5469999998
1582,1093586.5529999998
1583,1096214.4580000003
1584,1100291.612
1585,1095088.884
1586,1065187.803
1587,1050750.154
1588,1035557.4550000001
1589,1064034.7430000002
1590,1070910.233
1591,1065310.2429999998
1592,1068317.0160000003
1593,1109790.7439999997
1594,1120167.4600000002
1595,1201338.5739999998
1596,1291127.8509999996
1597,1219135.3079999997
1598,1157492.1449999998
1599,1225913.6639999999
1600,1214071.2280000001
1601,1175216.6040000003
1602,1125891.5599999998
1603,1159773.133
1604,1124839.7750000001
1605,1129228.936
1606,1101589.501
1607,1161902.051
1608,1169645.2419999999
1609,1140299.9540000001
1610,1170334.8119999997
1611,1173248.403
1612,1178459.68
1613,1135766.61
1614,1118133.681
1615,1097673.5920000002
1616,1058616.8979999998
1617,1080825.419
1618,1024634.256
1619,987486.7379999999
1620,1030165.539
1621,1078249.753
1622,1069271.734
1623,1040831.253
1624,1055205.006
1625,1101845.3429999999
1626,1100633.6430000002
1627,1119236.859
1628,1129972.3890000002
1629,1096248.5990000002
1630,1114962.8569999998
1631,1175096.6970000002
1632,1190990.115
1633,1231294.317
1634,1242850.3510000003
1635,1239748.4920000003
1636,1236233.897
1637,1159999.5769999998
1638,1225330.4249999998
1639,1196853.0579999997
1640,1152900.781
1641,1136640.8930000002
1642,1150928.6120000002
1643,1150338.7280000004
1644,1196062.7359999998
1645,1143300.7659999998
1646,1092338.337
1647,1137255.5249999997
1648,1164662.0150000004
1649,1152114.942
1650,1144526.3790000002
1651,1154050.8360000001
1652,1179275.9519999998
1653,1151489.6270000003
1654,1175721.457
1655,1132130.206
1656,1082660.0269999998
1657,931395.786
1658,920159.3460000001
1659,911680.827
1660,892732.178
1661,897123.5549999999
1662,901879.3570000003
1663,913451.452
1664,931049.4870000001
1665,924055.173
1666,936113.9770000001
1667,922517.3690000001
1668,939198.15
1669,923803.8070000001
1670,918350.518
1671,913679.1749999999
1672,914693.2760000001
1673,924437.81
1674,914427.7780000003
1675,896823.325
1676,903052.9070000002
1677,910066.219
1678,884456.0400000003
1679,878556.257
1680,883751.669
1681,895356.226
1682,907084.2079999999
1683,919570.8800000001
1684,930992.4890000003
1685,947512.0430000001
1686,947239.204
1687,928159.0859999999
1688,934446.9340000001
1689,942157.0780000002
1690,922000.4700000003
1691,939908.2030000001
1692,946119.5390000001
1693,953271.0510000001
1694,938961.2660000001
1695,931866.582
1696,926266.8780000001
1697,937315.3250000003
1698,963954.5990000002
1699,979013.7150000003
1700,975546.9490000004
1701,966674.7750000003
1702,961508.9670000002
1703,959680.1480000002
1704,962383.2140000002
1705,970389.5820000002
1706,964905.8450000002
1707,968347.743
1708,1000237.957
1709,993825.5410000001
1710,999158.44
1711,1003944.2560000002
1712,1027824.3969999998
1713,1025086.0620000002
1714,1043033.7730000003
1715,1012155.8790000001
1716,1005049.5510000002
1717,1008843.6660000001
1718,996549.076
1719,990008.4240000001
1720,983823.6550000003
1721,1014971.2090000001
1722,1035146.4899999998
1723,1040741.0269999999
1724,1012756.8750000001
1725,1038556.1099999999
1726,1006738.3679999998
1727,1031546.7029999997
1728,1024431.3230000003
1729,1027462.9650000003
1730,1042328.054
1731,1038452.3950000001
1732,1043327.1709999999
1733,1046745.662
1734,1049510.856
1735,1011526.0550000004
1736,1022493.574
1737,1015895.9010000002
1738,1021347.7730000003
1739,1003542.6500000003
1740,1029928.2080000001
1741,1048239.1530000002
1742,1063494.6190000002
1743,1078657.6830000004
1744,1095387.8930000002
1745,1115419.985
1746,1100559.0189999999
1747,1091692.6340000003
1748,1092318.584
1749,1098586.0200000003
1750,1087651.7610000002
1751,1099382.477
1752,1100776.1699999997
1753,1083032.105
1754,1068772.2780000002
1755,1067627.7149999999
1756,1087469.469
1757,1079830.3630000004
1758,1070555.2770000002
1759,1063277.7249999999
1760,1078924.697
1761,1069610.712
1762,1072181.3850000002
1763,1072419.528
1764,1100013.5670000003
1765,1110215.9910000004
1766,1112730.6289999997
1767,1124667.745
1768,1121120.323
1769,1086939.9740000002
1770,1101907.629
1771,1092760.3339999998
1772,1098183.5740000003
1773,1125025.1860000002
1774,1100341.642
1775,1105762.606
1776,1115604.5410000002
1777,1119432.977
1778,1121780.5539999998
1779,1127365.9390000002
1780,1132514.4440000001
1781,1153365.3090000004
1782,1131085.538
1783,1155057.3949999998
1784,1173711.758
1785,1139713.173
1786,1129444.6840000004
1787,1170371.943
1788,1184327.1099999999
1789,1183195.7380000004
1790,1188163.5910000002
1791,1216961.902
1792,1227221.3750000002
1793,1218680.3019999997
1794,1216392.9279999996
1795,1206859.4049999996
1796,1162987.5289999996
1797,1177757.5849999997
1798,1178205.0860000001
1799,1142789.7809999997
1800,1127772.03
1801,1158387.667
1802,1137953.5319999997
1803,1160010.5959999994
1804,1157063.6249999998
1805,1172014.152
1806,1144522.2139999995
1807,1156672.7879999997
1808,1151892.4099999992
1809,1143537.5759999997
1810,1162894.9669999995
1811,1173152.378
1812,1189612.1379999998
1813,1192154.885
1814,1175560.031
1815,1162329.8429999999
1816,1155854.3999999997
1817,1147229.5059999996
1818,1151117.17
1819,1143592.981
1820,1160275.369
1821,1172579.1090000002
1822,1179177.683
1823,1194108.9389999998
1824,1197234.353
1825,1197188.5509999997
1826,1196853.2889999996
1827,1209662.9899999995
1828,1222673.8879999998
1829,1230263.0559999996
1830,1230223.846
1831,1223087.272
1832,1203348.4329999997
1833,1226936.8139999998
1834,1236135.116
1835,1225556.3229999999
1836,1241065.5539999998
1837,1328716.6499999997
1838,1322810.246
1839,1279130.4649999999
1840,1291702.4699999995
1841,1334744.872
1842,1387919.7790000003
1843,1379998.5069999998
1844,1381334.0829999996
1845,1376985.7019999998
1846,1383683.2459999996
1847,1360098.3999999997
1848,1387549.9239999996
1849,1370929.45
1850,1364245.2959999999
1851,1372653.4309999999
1852,1370676.5989999997
1853,1379575.4409999996
1854,1408367.296
1855,1417674.5680000002
1856,1414700.826
1857,1382016.935
1858,1406779.6979999999
1859,1423068.45
1860,1457378.3149999997
1861,1458734.5199999996
1862,1466810.0010000002
1863,1506331.3479999995
1864,1500382.8569999998
1865,1489756.9339999997
1866,1432752.327
1867,1464574.364
1868,1476718.264
1869,1483672.347
1870,1527343.7359999996
1871,1557307.0760000001
1872,1597086.0719999997
1873,1622957.7299999997
1874,1633956.2219999996
1875,1620015.1319999998
1876,1649675.1339999998
1877,1645959.1789999995
1878,1598701.943
1879,1586538.693
1880,1593816.4789999998
1881,1619624.669
1882,1616634.2709999997
1883,1627311.4389999995
1884,1625997.9629999995
1885,1632068.7729999996
1886,1645374.1949999998
1887,1648850.3709999996
1888,1619094.3549999997
1889,1660137.6649999996
1890,1699388.0109999997
1891,1735090.7629999998
1892,1735837.449
1893,1731434.5919999997
1894,1713031.8589999997
1895,1705613.978
1896,1683006.472
1897,1681920.954
1898,1608989.7910000002
1899,1637587.3979999998
1900,1605225.5419999997
1901,1568028.938
1902,1626423.9139999999
1903,1606137.7419999999
1904,1579910.542
1905,1566580.8729999997
1906,1500374.118
1907,1517658.841
1908,1571071.463
1909,1582306.561
1910,1483377.7019999998
1911,1507853.3149999995
1912,1526283.341
1913,1516024.8269999998
1914,1448868.4990000003
1915,1419090.099
1916,1471579.7649999994
1917,1517266.9940000002
1918,1542075.7889999999
1919,1586089.939
1920,1573467.7199999995
1921,1613048.8629999997
1922,1598396.4949999996
1923,1532722.781
1924,1585760.277
1925,1586587.731
1926,1644745.639
1927,1683908.239
1928,1690103.4270000004
1929,1714048.2609999995
1930,1660321.5689999997
1931,1648745.8970000003
1932,1699778.4560000002
1933,1705107.9709999994
1934,1718453.92
1935,1715409.669
1936,1721087.8339999998
1937,1785940.0939999998
1938,1798184.6929999993
1939,1802600.3609999993
1940,1872607.3199999998
1941,1848828.5819999997
1942,1888160.0459999994
1943,1907093.7569999998
1944,1945383.6809999996
1945,1936839.2169999997
1946,1939425.6869999995
1947,1901072.534
1948,1837607.89
1949,1890205.4640000002
1950,1928634.3
1951,1911565.6169999996
1952,1971583.3230000006
1953,2010098.7559999996
1954,1975336.1649999996
1955,2048447.6860000002
1956,2028580.244
1957,2037157.1159999997
1958,2020384.426
1959,2064674.9340000001
1960,2035635.4109999998
1961,2012321.6859999998
1962,2124640.667
1963,2107712.6709999996
1964,2130753.551
1965,2175255.539
1966,2206226.959
1967,2153979.75
1968,2197515.0649999985
1969,2136736.4539999994
1970,2183528.298
1971,2141090.0420000004
1972,2239230.42
1973,2243373.421
1974,2217061.8559999997
1975,2166032.5640000002
1976,1929703.3360000001
1977,2052617.7540000004
1978,2069390.4539999997
1979,1975402.6449999998
1980,2005150.7929999998
1981,1921371.0379999997
1982,1990833.399
1983,1931657.9379999996
1984,1986452.6239999996
1985,1989947.5969999998
1986,2037900.063
1987,2164303.965
1988,2164127.663
1989,2190934.5839999993
1990,2262673.933
1991,2249984.183
1992,2318993.4919999996
1993,2372374.723999999
1994,2383044.5080000004
1995,2437627.529
1996,2356211.5249999994
1997,2386090.8789999997
1998,2456622.930999999
1999,2412544.5649999995
2000,2371641.400999999
2001,2363397.5849999995
2002,2371111.0999999996
2003,2539378.2929999996
2004,2544860.081
2005,2614341.5669999993
2006,2654364.463999999
2007,2652986.67
2008,2645502.7650000006
2009,2600350.712
2010,2620986.9059999995
2011,2679626.3360000006
2012,2570493.9189999998
2013,2536330.2299999995
2014,2438627.986
2015,2457833.1180000002
2016,2500276.4590000003
2017,2549331.5069999993
2018,2724164.196999999
2019,2580073.3090000004
2020,2404524.999
2021,2188849.879
2022,2198672.874
2023,2196091.4859999996
2024,2190498.48
2025,2372864.413
2026,2394265.4870000007
2027,2420554.840000001
2028,2379464.7270000004
2029,2301937.2819999997
2030,2392232.2370000007
2031,2457817.1399999997
2032,2523957.2799999993
2033,2400946.397
2034,2405129.7759999996
2035,2399554.0080000004
2036,2443876.784999999
2037,2508382.07
2038,2520225.4749999996
2039,2551350.6839999994
2040,2573065.5110000004
2041,2604743.1590000005
2042,2721972.8649999998
2043,2776801.694
2044,2711283.7049999996
2045,2709206.6100000003
2046,2842551.2940000007
2047,2808985.9719999996
2048,2764940.3540000003
2049,2771062.0109999995
2050,2699767.8009999995
2051,2698006.025
2052,2655975.071
2053,2712574.4300000006
2054,2682634.334000001
2055,2542825.8190000006
2056,2358045.2640000004
2057,2604830.107000001
2058,2595559.6149999998
2059,2671445.8750000005
2060,2613771.908000001
2061,2507539.9260000004
2062,2692361.4760000007
2063,2444171.409000001
2064,2390938.023
2065,2453391.2469999995
2066,2555792.801
2067,2602482.6449999996
2068,2588985.965
2069,2593638.7260000003
2070,2530343.0899999994
2071,2570351.0610000007
2072,2543043.6320000007
2073,2652793.5710000005
2074,2853725.6550000007
2075,2897221.9149999996
2076,2952468.024
2077,2961887.4639999997
2078,3035592.7019999996
2079,3004949.4639999997
2080,3092462.118
2081,3099787.8209999986
2082,3279722.1539999996
2083,3239696.716
2084,3234817.638999999
2085,3297809.363999999
2086,3260057.95
2087,3169884.5739999996
2088,2968434.408
2089,3119401.8290000004
2090,3003696.7980000004
2091,2884934.4500000007
2092,2953738.299
2093,2948819.0179999997
2094,2988710.883
2095,2996999.0340000005
2096,3038726.562
2097,2971710.4409999996
2098,3017288.1609999994
2099,3022407.38
2100,3047418.9809999997
2101,3014027.1670000004
2102,3002456.0480000004
2103,3071984.0519999997
2104,3089196.605
2105,2959951.8759999997
2106,3026410.021
2107,2899811.275
2108,2944757.233
2109,2877800.2610000004
2110,2803793.327
2111,2996632.523000001
2112,2944896.3109999993
2113,3019830.3369999994
2114,3057573.2300000004
2115,3138029.636000001
2116,3089035.1180000007
2117,3246473.3460000004
2118,3204109.67
2119,3349408.245
2120,3362256.2049999987
2121,3431527.5500000003
2122,3387803.2009999994
2123,3515866.6139999996
2124,3572889.534
2125,3734091.7399999998
2126,3729383.36
2127,3549825.8340000003
2128,3597554.085000001
2129,3589877.7240000004
2130,3424729.0489999996
2131,3435962.0970000005
2132,3361268.5980000007
2133,3460035.8219999997
2134,3380541.6039999994
2135,3360290.474
2136,3122892.2679999997
2137,3120158.851999999
2138,3109766.121
2139,3108839.5480000004
2140,3227772.241
2141,3313083.1129999994
2142,3356436.2999999993
2143,3455383.604
2144,3290937.742
2145,3309792.959999999
2146,3145468.22
2147,3088629.9729999998
2148,3285551.0540000005
2149,3239076.3710000003
2150,2938520.9560000002
2151,2885129.6710000006
2152,2975029.817
2153,2993619.7970000007
2154,3046327.6920000003
2155,3299485.553
2156,3195792.644
2157,3129327.456999999
2158,2834443.9949999996
2159,2779040.731999999
2160,2825718.3979999996
2161,2787989.908
2162,2663187.325000001
2163,2475403.412
2164,2491956.969
2165,2718178.896
2166,2673538.5459999996
2167,2524539.0039999993
2168,2563738.4609999997
2169,2621706.7869999995
2170,2675262.5870000003
2171,2731123.795
2172,2734590.9889999996
2173,2729339.0079999994
2174,2752915.2130000005
2175,2773940.574999999
2176,2784537.625
2177,2792497.2899999996
2178,2607840.939
2179,2557177.564
2180,2394293.5319999997
2181,2479888.4869999997
2182,2359356.485
2183,2186289.922
2184,2214372.2369999997
2185,2264871.657999999
2186,2239943.319
2187,2163798.453
2188,2189855.937
2189,2080189.3869999996
2190,2135557.4169999994
2191,2196363.0039999997
2192,2111598.8869999996
2193,2098792.196
2194,2077664.012
2195,2107246.131
2196,2124373.5109999995
2197,2019580.0319999997
2198,2067988.5539999998
2199,2037087.08
2200,1886430.7899999993
2201,1883499.337
2202,1795088.8220000002
2203,1708697.6949999998
2204,1728504.4330000002
2205,1613377.342
2206,1686708.0170000002
2207,1816153.0009999997
2208,1755675.854
2209,1590564.1609999998
2210,1710557.4600000004
2211,1693098.0729999996
2212,1720433.1180000005
2213,1701240.5229999993
2214,1652751.466
2215,1627129.0779999997
2216,1540562.9669999997
2217,1504088.42
2218,1656370.6119999997
2219,1666494.209
2220,1661346.9679999996
2221,1695574.5249999994
2222,1644861.1989999996
2223,1689568.682
2224,1615702.3239999998
2225,1600922.8709999998
2226,1622262.3529999997
2227,1600634.8420000002
2228,1597366.0219999999
2229,1558607.022
2230,1640338.3069999998
2231,1591117.4730000002
2232,1568369.0080000001
2233,1561427.7399999998
2234,1492179.7859999998
2235,1406723.5929999999
2236,1429985.23
2237,1466963.0469999998
2238,1483622.1330000001
2239,1499798.617
2240,1505730.8989999997
2241,1406704.6840000001
2242,1410568.9989999998
2243,1471927.509
2244,1443327.4430000002
2245,1505890.9549999998
2246,1500498.2939999998
2247,1466515.363
2248,1483307.127
2249,1469962.9000000001
2250,1500653.7980000002
2251,1481815.2259999998
2252,1542061.99
2253,1552918.5519999997
2254,1560613.0559999999
2255,1567904.9989999998
2256,1536580.291
2257,1525472.343
2258,1519754.2680000002
2259,1536918.4780000004
2260,1505288.489
2261,1538204.533
2262,1553815.755
2263,1573523.9630000002
2264,1589191.1279999998
2265,1547518.1610000003
2266,1566496.4779999997
2267,1579142.6820000003
2268,1535058.149
2269,1521812.7719999999
2270,1553246.178
2271,1522554.537
2272,1580276.915
2273,1583118.5380000002
2274,1532931.369
2275,1572393.9919999999
2276,1563307.411
2277,1542334.04
2278,1555843.3520000002
2279,1554446.4840000002
2280,1589313.5280000002
2281,1599235.23
2282,1582333.783
2283,1583790.547
2284,1614570.405
2285,1595662.6959999998
2286,1522261.8059999999
2287,1549271.4719999998
2288,1535834.8530000001
2289,1494725.94
2290,1493731.423
2291,1525488.957
2292,1505512.4320000005
2293,1495943.764
2294,1489921.2360000003
2295,1514158.0490000003
2296,1513535.261
2297,1494103.733
2298,1530409.9030000002
2299,1519179.229
2300,1492719.216
2301,1464537.202
2302,1419486.3210000002
2303,1423569.073
2304,1446976.3250000002
2305,1450492.5040000004
2306,1436160.7550000004
2307,1429156.3760000002
2308,1486977.4149999998
2309,1456771.8140000002
2310,1514085.25
2311,1516433.6090000004
2312,1472305.3730000004
2313,1507925.0690000004
2314,1503656.4060000004
2315,1486432.4060000004
2316,1467850.8750000002
2317,1498839.046
2318,1465877.6040000003
2319,1501293.3260000004
2320,1545725.4640000004
2321,1538870.279
2322,1549870.8869999999
2323,1535472.061
2324,1515312.1039999996
2325,1495384.953
2326,1487644.409
2327,1501440.7670000002
2328,1507314.167
2329,1517955.7040000004
2330,1549515.2470000002
2331,1544715.8079999997
2332,1518739.914
2333,1515581.8290000001
2334,1551830.046
2335,1541199.283
2336,1542570.9760000003
2337,1549069.4560000002
2338,1549444.9230000002
2339,1533958.31
2340,1511060.851
2341,1511885.2400000002
2342,1510290.1060000001
2343,1516551.62
2344,1521263.4670000002
2345,1495424.3980000003
2346,1526587.0740000005
2347,1526550.1940000006
2348,1507974.4990000005
2349,1469230.8850000007
2350,1469472.799
2351,1475669.7790000006
2352,1468129.1700000004
2353,1429979.2270000002
2354,1441011.333
2355,1457472.1150000002
2356,1476569.2600000002
2357,1493729.6020000004
2358,1477680.9640000002
2359,1445761.9730000002
2360,1445827.6249999998
2361,1498828.0480000004
2362,1452963.6190000006
2363,1433039.3350000002
2364,1436980.599
2365,1469561.593
2366,1489941.6320000007
2367,1482489.5650000006
2368,1477964.3420000002
2369,1451925.835
2370,1449462.5020000003
2371,1457998.7940000002
2372,1432211.6020000002
2373,1409545.1940000004
2374,1409426.1610000005
2375,1399719.9340000001
2376,1380425.9109999998
2377,1423699.0370000002
2378,1440701.195
2379,1444907.4780000004
2380,1413002.7199999997
2381,1394056.3320000002
2382,1398615.7570000004
2383,1445707.283
2384,1443808.0019999999
2385,1469508.8510000005
2386,1464301.9660000002
2387,1454507.807
2388,1420085.7730000003
2389,1424816.5559999999
2390,1391895.72
2391,1412709.0620000004
2392,1427268.5070000004
2393,1425227.5059999998
2394,1462346.256
2395,1484111.7250000003
2396,1517805.1690000002
2397,1523882.422
2398,1515940.9920000003
2399,1542894.6700000006
2400,1542386.3770000008
2401,1541055.3920000002
2402,1564552.0700000003
2403,1560789.9560000007
2404,1562789.8020000001
2405,1583665.1120000002
2406,1562567.2070000004
2407,1582972.3480000002
2408,1599247.955
2409,1634358.611
2410,1625066.6170000006
2411,1629675.2420000006
2412,1600583.714
2413,1623551.7290000005
2414,1665092.0110000002
2415,1665290.9080000003
2416,1651085.2040000001
2417,1655768.9109999998
2418,1632486.23
2419,1581247.5750000004
2420,1608626.298
2421,1610566.2010000001
2422,1639590.4490000003
2423,1658260.3250000007
2424,1628477.0489999999
2425,1644898.0780000004
2426,1642124.0030000007
2427,1671671.4340000004
2428,1679334.5230000003
2429,1653908.4330000002
2430,1594347.5030000007
2431,1592497.1330000001
2432,1632561.3230000003
2433,1655509.043
2434,1680681.653
2435,1688878.4080000003
2436,1712650.6230000004
2437,1705788.7080000003
2438,1732315.9680000003
2439,1741402.7580000004
2440,1765344.2430000005
2441,1734195.5330000003
2442,1732722.4030000004
2443,1729223.1830000004
2444,1777329.9030000004
2445,1753459.4280000005
2446,1689682.6780000005
2447,1667552.498
2448,1719225.5680000004
2449,1698911.088
2450,1693927.6680000003
2451,1608177.1530000006
2452,1603028.0230000007
2453,1662102.7180000006
2454,1702162.1730000004
2455,1726655.4830000005
2456,1749433.6080000005
2457,1778993.283000001
2458,1794286.2230000002
2459,1794855.3030000003
2460,1836618.4630000005
2461,1818043.1480000007
2462,1765424.903
2463,1818283.3930000002
2464,1815905.5330000005
2465,1811423.8430000003
2466,1853437.4790000007
2467,1827214.4060000002
2468,1813399.2880000009
2469,1754182.3470000005
2470,1672350.074
2471,1719239.0940000005
2472,1620701.4930000002
2473,1648708.0580000002
2474,1671210.1700000004
2475,1669251.5500000007
2476,1729638.3440000003
2477,1728878.1760000004
2478,1788497.4210000006
2479,1791329.5970000008
2480,1801424.2360000005
2481,1784973.0660000003
2482,1793430.9920000003
2483,1831406.5870000003
2484,1848825.6970000006
2485,1842057.5320000006
2486,1819367.4670000002
2487,1803836.611
2488,1823585.0399999998
2489,1816323.4300000006
2490,1851568.9020000005
2491,1792910.099
2492,1791434.5320000004
2493,1819046.7330000005
2494,1859975.7089999998
2495,1838888.7540000002
2496,1866453.4740000006
2497,1853967.3540000003
2498,1827068.3640000003
2499,1839460.054
2500,1828231.9870000002
2501,1831987.1269999999
2502,1879668.303000001
2503,1859484.7530000005
2504,1900869.743
2505,1878875.0480000004
2506,1888778.0080000001
2507,1910403.9780000001
2508,1926293.5080000001
2509,1937379.7580000004
2510,1947309.1980000003
2511,1936225.4680000003
2512,1926365.3780000003
2513,1934543.4980000001
2514,1916520.3480000005
